"","Q025.estres","Q025.incremento","Q025.sin_cambio","Q025.reduccion"
"2024-10-11",-0.12483214142356,-0.113061331006048,-0.0319422282008024,-0.0246685630094097
"2024-10-15",-0.125434745904159,-0.113672040381072,-0.0323590564465261,-0.0257533197265313
"2024-10-16",-0.123258269885338,-0.111466291250418,-0.0299509487626103,-0.0227954849008253
"2024-10-17",-0.122062899690115,-0.110254843595531,-0.0286283611818854,-0.0215345902094647
"2024-10-18",-0.121238876515472,-0.10941973749494,-0.0277166412633458,-0.0209343678859253
"2024-10-22",-0.117616002670837,-0.105748136813763,-0.0237082027289088,-0.0170719103887189
"2024-10-23",-0.117616502590547,-0.10574864345728,-0.0237087558526204,-0.0166800743013922
"2024-10-24",-0.116407286805926,-0.104523163992937,-0.0223708491643424,-0.0149175641558198
"2024-10-25",-0.11822121687304,-0.106361491010558,-0.0243778269095271,-0.0177445877599542
"2024-10-29",-0.116858968200894,-0.10498092040085,-0.0228706007942706,-0.0158056623943504
"2024-10-30",-0.119958205020704,-0.108121841257256,-0.0262996741842445,-0.0193252154157629
"2024-10-31",-0.120409790784921,-0.108579500748205,-0.0267993200059097,-0.0200025054837062
"2024-11-01",-0.121384185500592,-0.109567000853154,-0.0278774147708799,-0.0209106608890202
"2024-11-05",-0.119652334647384,-0.107811856996364,-0.0259612515276642,-0.0188416177987555
"2024-11-07",-0.117996285389842,-0.106133534249615,-0.0241289570720651,-0.0168439041240499
"2024-11-08",-0.115132636965783,-0.103231370399776,-0.0209605445950265,-0.0133181930471328
"2024-11-12",-0.114835215670105,-0.102929948854716,-0.0206314702099706,-0.0128935289506011
"2024-11-13",-0.11453177250439,-0.102622424446824,-0.0202957330767932,-0.0126220573360394
"2024-11-14",-0.115966679487372,-0.104076630605271,-0.021883350170454,-0.0144177745147911
"2024-11-15",-0.115286328737669,-0.103387129291348,-0.0211305930281969,-0.0135188837567262
"2024-11-19",-0.117472940721264,-0.105603150713217,-0.0235499153978908,-0.0158173061555869
"2024-11-20",-0.118373593099056,-0.106515916662465,-0.0245464197897345,-0.016401849525297
"2024-11-21",-0.116348258010847,-0.104463341273871,-0.0223055382241935,-0.0140733887775699
"2024-11-22",-0.117998248102049,-0.106135523359859,-0.0241311286661045,-0.0166389440557332
"2024-11-26",-0.123463209846595,-0.111673987607957,-0.030177699478528,-0.0227392816277187
"2024-11-27",-0.124787855172834,-0.113016449115232,-0.0316433203082518,-0.0246620412450448
"2024-11-28",-0.123974941201362,-0.112192601634091,-0.0307438918908763,-0.0231637146126661
"2024-11-29",-0.130553992570479,-0.118860139761073,-0.0380231194209939,-0.0303236083228142
"2024-12-03",-0.137987489328128,-0.126393615374453,-0.0462477267705161,-0.0398440537287317
"2024-12-04",-0.1395731782378,-0.128000631442514,-0.048002172771602,-0.041753939613118
"2024-12-05",-0.138911842902117,-0.127330401295645,-0.0472704547605929,-0.0410569772353768
"2024-12-06",-0.13839806081242,-0.126809708952659,-0.0467019933636565,-0.0401078643707767
"2024-12-10",-0.137017544252652,-0.125410624756358,-0.0451745551991181,-0.0386915061414821
"2024-12-11",-0.140153168527538,-0.128588422470908,-0.0486438885824988,-0.0421240516137158
"2024-12-12",-0.135983288882909,-0.124362458885033,-0.0440302291043335,-0.0374968710824211
"2024-12-13",-0.134519740784936,-0.122879226395056,-0.0424109227623242,-0.0355328796338147
"2024-12-18",-0.133462700543268,-0.121807969200416,-0.0412413869134771,-0.033720254992722
"2024-12-19",-0.135272225085497,-0.123641831439834,-0.0432434902753757,-0.0360884868425954
"2024-12-20",-0.140848942418391,-0.129293554363751,-0.0494137102751528,-0.0425061118870167
"2024-12-24",-0.138241226443001,-0.126650765196325,-0.0465284678817151,-0.0393606148606958
"2024-12-26",-0.139332711585783,-0.127756930568234,-0.0477361144335182,-0.0411695818999587
"2024-12-27",-0.138512098242405,-0.12692528016037,-0.0468281672378568,-0.0397174829851826
