"","Q05.estres","Q05.incremento","Q05.sin_cambio","Q05.reduccion"
"2023-06-09",-0.130619554596992,-0.120758614634616,-0.0513570975165498,-0.0444153455867634
"2023-06-14",-0.141322641859171,-0.131583101568782,-0.0636687653324561,-0.0561797072038952
"2023-06-15",-0.140968481047982,-0.131224923691745,-0.0628230754716764,-0.0557904292552635
"2023-06-16",-0.135836486146601,-0.126034719183883,-0.0575423135112021,-0.0501495667304425
"2023-06-20",-0.141683316759711,-0.131947867421171,-0.0637202418203606,-0.0565761451523334
"2023-06-21",-0.142772954269653,-0.133049864134869,-0.0649292547020287,-0.0577738266609062
"2023-06-22",-0.15122586023986,-0.141598647115791,-0.0742133323423587,-0.0670648882128867
"2023-06-23",-0.143285285323769,-0.133568006299405,-0.0656005137652923,-0.0583369583668021
"2023-06-27",-0.146804315613905,-0.137126951159279,-0.0697359089992865,-0.0622049213069054
"2023-06-28",-0.14751735628173,-0.137848079484531,-0.0703988059105831,-0.06298866417086
"2023-06-29",-0.141607652061472,-0.131871344496766,-0.0635651518291688,-0.0564929778521024
"2023-06-30",-0.144682897413991,-0.134981470792319,-0.0670606251301541,-0.0598731519553524
"2023-07-04",-0.139757534849661,-0.13000024234695,-0.0614412142321055,-0.054459410584952
"2023-07-05",-0.136044584220603,-0.126245177608436,-0.0575849418479577,-0.0503782989582952
"2023-07-06",-0.143999786410529,-0.134290611608381,-0.0664680003245249,-0.0591223064588602
"2023-07-07",-0.144085076266207,-0.134376868863488,-0.0661963898313189,-0.0592160533077734
"2023-07-11",-0.14597663334141,-0.136289880907977,-0.068324073146852,-0.0612951694456715
"2023-07-12",-0.148122883257269,-0.138460474644399,-0.0707742564306445,-0.0636542327245556
"2023-07-13",-0.144745164896336,-0.135044444543028,-0.0670670962681001,-0.0599415936265592
"2023-07-14",-0.139899039346852,-0.130143351857641,-0.0617808239254456,-0.0549468835334141
"2023-07-18",-0.133600671799775,-0.123773545132732,-0.0549104104728831,-0.0468503950027296
"2023-07-19",-0.131701812303321,-0.121853147839344,-0.0528390880656959,-0.0444193244054891
"2023-07-20",-0.128151956959581,-0.11826302829297,-0.0489668189854956,-0.0403401042589395
"2023-07-21",-0.119173295416156,-0.109182526360921,-0.0391726752501755,-0.0298890812827725
"2023-07-25",-0.119713869406345,-0.109729231806781,-0.039762346587476,-0.0302321856567421
"2023-07-26",-0.114061693019774,-0.104012945659863,-0.0335968142662361,-0.0232187612438388
"2023-07-27",-0.1075840945841,-0.0974618751215994,-0.0265308913742948,-0.0161111857344712
"2023-07-28",-0.105056557096859,-0.0949056690629104,-0.0237737916298925,-0.0135563610651345
"2023-08-01",-0.108661273273995,-0.0985512717011954,-0.0277059042497032,-0.0176359326318025
"2023-08-02",-0.104659697792894,-0.0945043083858237,-0.0233408877892778,-0.0129994285850517
"2023-08-03",-0.103421379231424,-0.0932519442070938,-0.0219900995985771,-0.0116096261288542
"2023-08-04",-0.0990087359348956,-0.088789250543258,-0.0171766803055259,-0.00610041716948495
"2023-08-08",-0.0895084785112256,-0.0791812365343355,-0.00681356701965874,0.00466562473598309
"2023-08-09",-0.0947956927625424,-0.0845284209662287,-0.0125809897124937,-0.00247366894197187
"2023-08-10",-0.09441308857522,-0.0841414770943177,-0.0121636357019601,-0.00177903028967652
"2023-08-11",-0.100090536521324,-0.0898833214432072,-0.0183567348587786,-0.00882638347419917
"2023-08-15",-0.104266987540029,-0.094107143820412,-0.0229125098351374,-0.0135921573742096
"2023-08-17",-0.105904036157206,-0.0957627606469545,-0.0246982425282326,-0.0170495076292299
"2023-08-18",-0.0945647984123016,-0.0842949076988758,-0.0123291245048572,-0.0042828073475718
"2023-08-22",-0.0940412063534455,-0.0837653768017534,-0.0117579774738318,-0.00291742169583187
"2023-08-24",-0.0924204398931843,-0.0821262268123455,-0.00999000575595255,-0.00099655098430862
"2023-08-25",-0.0962996113927196,-0.0860493977800801,-0.0142215009578438,-0.00599698072957588
"2023-08-29",-0.0908307368287815,-0.0805184925550869,-0.00825591875045206,1.77486676342653e-05
"2023-08-30",-0.0973761180280186,-0.0871381146823065,-0.0153957807396523,-0.0081729318122894
"2023-08-31",-0.0951984120752151,-0.0849357081191203,-0.013020285794012,-0.00569479494079284
"2023-09-01",-0.0941818675120187,-0.0839076334082656,-0.0119114141078314,-0.00444349851924652
"2023-09-05",-0.09877345271572,-0.0885512986262634,-0.016920027612252,-0.00971861087425441
"2023-09-06",-0.0969841025267572,-0.0867416527487119,-0.0149681606375626,-0.00782582482728755
"2023-09-07",-0.0968339737477157,-0.0865898211353308,-0.0148043964914669,-0.00763743749889556
"2023-09-08",-0.0937015823248112,-0.0834219005905978,-0.011387507272196,-0.00370150042639272
"2023-09-12",-0.0895320891796263,-0.0792051150065324,-0.00683932211454519,-0.000163838558883134
"2023-09-13",-0.0859447658696413,-0.0755771025138398,-0.00270744924235278,0.00377560348567152
"2023-09-14",-0.0897255128100402,-0.0794007325427522,-0.00719803607550984,-0.000376247956146547
"2023-09-15",-0.0903656101727671,-0.0800480902041175,-0.00788751930554188,-0.00107917497036814
"2023-09-19",-0.0973484519022743,-0.0871101347537772,-0.0156710273797566,-0.00874742729184785
"2023-09-20",-0.0980486845907373,-0.0878183098252754,-0.0159327028052973,-0.00951639229877244
"2023-09-21",-0.0964759501337332,-0.0862277366416939,-0.0142667058126474,-0.00778928389245814
"2023-09-22",-0.0961658501013325,-0.0859141193024363,-0.0139545964066108,-0.00744874555785735
"2023-09-26",-0.0943687268838878,-0.0840966122308965,-0.0119386227759658,-0.00547522319862603
"2023-09-27",-0.0906258381715163,-0.0803112698366258,-0.00812403170473841,-0.00136494601213322
"2023-09-29",-0.0927984639678364,-0.082508538621699,-0.0106483700653712,-0.00375082893082213
"2023-10-03",-0.0975771212484974,-0.0873413977800241,-0.0154569303918913,-0.00899854199742933
"2023-10-04",-0.0940525563352896,-0.0837768555206656,-0.0119620274984276,-0.00512801848782385
"2023-10-06",-0.0893837802934048,-0.0790551239280891,-0.00680481652960629,-9.72206598670589e-07
"2023-10-10",-0.091815930758978,-0.0815148610386661,-0.00942658466433877,-0.00267185380126667
"2023-10-11",-0.09149162413887,-0.0811868759736067,-0.00908489969434767,-0.00231571441148137
"2023-10-12",-0.0927083312904636,-0.0824173836152355,-0.0101147118741627,-0.00365184915449634
"2023-10-13",-0.0933337077527129,-0.0830498534044404,-0.0110594153556389,-0.00433861031767391
"2023-10-17",-0.0931739573315957,-0.0828882910155939,-0.010885168583472,-0.00418668752404516
"2023-10-18",-0.0926323733118859,-0.082340564083962,-0.010294439203031,-0.00328442558425468
"2023-10-19",-0.0930171619580904,-0.0827297171919604,-0.0107141450109957,-0.00377216787960399
"2023-10-20",-0.0917592942450305,-0.0814575821255633,-0.00934213367430481,-0.00231196478363183
"2023-10-24",-0.0966135007222022,-0.086366847396488,-0.014636829013226,-0.0087205406749673
"2023-10-25",-0.097006662289864,-0.086764468395731,-0.0150656675328753,-0.0093454277882129
"2023-10-26",-0.100933593615307,-0.0907359409047733,-0.0193489433026359,-0.0141451417034653
"2023-10-27",-0.0998336464213053,-0.0896235175695161,-0.0181491827838927,-0.012932560572914
"2023-10-31",-0.0963745353471198,-0.0861251715587662,-0.014376179025723,-0.00849611876967094
"2023-11-01",-0.0955885690388196,-0.085330290434611,-0.0135188911932673,-0.00787982035245915
"2023-11-02",-0.0960596467187809,-0.0858067113089634,-0.0140327162248334,-0.00846200579534517
"2023-11-03",-0.0962858101068991,-0.0860354399532981,-0.014279402525166,-0.00839006702850409
"2023-11-07",-0.0955787737356608,-0.0853203840283134,-0.0135082070276428,-0.00786220030005103
"2023-11-08",-0.0953392156449726,-0.0850781087521142,-0.0132469105393017,-0.00736811981707708
"2023-11-09",-0.0923238278937228,-0.0820285189921403,-0.00995789521894708,-0.00391035274634599
"2023-11-10",-0.0943797608668532,-0.0841077713667154,-0.0122003912440255,-0.00638280555761828
"2023-11-14",-0.0947817291650557,-0.0845142989867618,-0.0125210737111043,-0.00705550334763061
"2023-11-15",-0.0947872666344395,-0.0845198992648429,-0.0122486121302531,-0.00706157746249025
"2023-11-16",-0.0970790146835562,-0.0868376414458044,-0.0150635914455866,-0.00957542267132061
"2023-11-17",-0.0995950698108506,-0.0893822349059812,-0.0181786712403516,-0.0123353129347117
"2023-11-21",-0.100302011056216,-0.0900971946261289,-0.0186937138453613,-0.01311076504572
"2023-11-22",-0.099749530648005,-0.0895384477138059,-0.018099828853868,-0.0125047428315024
"2023-11-23",-0.100616065051476,-0.0904148107760344,-0.0191322733934611,-0.0134552545421127
"2023-11-24",-0.0968339533376453,-0.0865898004937592,-0.0150198362794955,-0.0093066120180183
"2023-11-28",-0.0979380244950924,-0.0877063945684808,-0.01618886299033,-0.0105176805691296
"2023-11-29",-0.0972275008186605,-0.0869878117835742,-0.0149552098940124,-0.00973829884763222
"2023-11-30",-0.0966768231872449,-0.0864308880960268,-0.0146057684344894,-0.00913425412034319
"2023-12-01",-0.0971482963530366,-0.0869077089420042,-0.0151363845201021,-0.00965141854396911
"2023-12-05",-0.0984061768139424,-0.0881798569008395,-0.0167728800599749,-0.011031202316949
"2023-12-06",-0.0980906860176214,-0.0878607876529701,-0.0164193370066444,-0.0106851367766873
"2023-12-07",-0.0980118133185413,-0.0877810203410027,-0.0158847426838168,-0.0105986203916218
"2023-12-08",-0.0987235572326283,-0.088500837204099,-0.0165171207170887,-0.0113793406060587
"2023-12-12",-0.0985639222121028,-0.0883393915247743,-0.0168998399699982,-0.0112042350870798
"2023-12-13",-0.0979298838604933,-0.0876981615988062,-0.0162153271113534,-0.0105087510119335
"2023-12-14",-0.0987219376985295,-0.0884991993004491,-0.0170791296163044,-0.0107591843479341
"2023-12-15",-0.0993543656322988,-0.0891388005424271,-0.0177688464097302,-0.0124053341831438
"2023-12-20",-0.101955116526184,-0.0917690504301732,-0.0206051878665955,-0.0153332570999779
"2023-12-21",-0.105796682983812,-0.0956541898211474,-0.0247947449013315,-0.0192223642320474
"2023-12-22",-0.108225191168685,-0.0981102433384875,-0.0274432409411813,-0.0218590096327225
"2023-12-26",-0.106741503740975,-0.0966097271993378,-0.0258251528074288,-0.0204867445217768
"2023-12-27",-0.104548344260287,-0.0943916918267644,-0.0234333246737856,-0.0179097128286887
"2023-12-28",-0.104624460693827,-0.0944686716102745,-0.0235163361596247,-0.0175400523166658
"2023-12-29",-0.103367849360059,-0.0931978071736393,-0.022145893942527,-0.0166971845063506
"2024-01-02",-0.102661132505466,-0.0924830743894153,-0.0213751587223031,-0.0154394594034514
"2024-01-03",-0.104231429927175,-0.0940711828956504,-0.0230877024677552,-0.0171704671177142
"2024-01-04",-0.1044681189379,-0.0943105565493717,-0.0233458320929644,-0.0173088483256819
"2024-01-05",-0.104546420230289,-0.0943897459734734,-0.0234312263543884,-0.0179037171782674
"2024-01-09",-0.105329606349633,-0.095181815374403,-0.0242853578530866,-0.018989415769723
"2024-01-10",-0.106654967804334,-0.0965222097296058,-0.0257307779616177,-0.020033469968459
"2024-01-11",-0.108523466701366,-0.0984119020587434,-0.0277685359399846,-0.0224081482782923
"2024-01-12",-0.107434464435714,-0.0973105477945871,-0.0265808857578954,-0.0208517639041328
"2024-01-16",-0.109072812927752,-0.0989674792398112,-0.0283676450202635,-0.022400580665592
"2024-01-17",-0.109228619727735,-0.0991250532770355,-0.0285375656716764,-0.0229445546901991
"2024-01-18",-0.107830112545449,-0.0977106835394853,-0.0270123738864249,-0.0212812135381208
"2024-01-19",-0.10790792258273,-0.0977893761364205,-0.0270972323921036,-0.0207445631029329
"2024-01-23",-0.106114096613309,-0.0959752037119115,-0.0251409116328066,-0.0195492407152358
"2024-01-24",-0.105567702022873,-0.0954226116456977,-0.024545021564171,-0.0185811012904243
"2024-01-26",-0.107050806392847,-0.0969225381137844,-0.0261624738235567,-0.0202577744674504
"2024-01-30",-0.105246900035635,-0.0950981709647756,-0.024195159538559,-0.0183018660879125
"2024-01-31",-0.106729439384669,-0.0965975260031769,-0.0258119955942472,-0.0197315889000892
"2024-02-01",-0.106573292530512,-0.096439608054717,-0.0256417040846507,-0.01962364823475
"2024-02-02",-0.103206893264723,-0.0930350254352247,-0.0219703575437851,-0.0156413018332363
"2024-02-07",-0.103129765951347,-0.0929570233059838,-0.021886243606961,-0.0158736578830407
"2024-02-08",-0.10858335760259,-0.0984724722719807,-0.027833852094034,-0.0218909455127305
"2024-02-09",-0.10826800235898,-0.0981535401143279,-0.0274899302085534,-0.0214834458283109
"2024-02-14",-0.109115984570657,-0.0990111405566911,-0.0282671350198314,-0.0221625536551586
"2024-02-15",-0.109271692691854,-0.0991686147958669,-0.0281546069601692,-0.022333459439716
"2024-02-16",-0.110200842868291,-0.100108303849908,-0.0291320834876042,-0.0233532979597278
"2024-02-20",-0.109670516552227,-0.0995719623123252,-0.0287408030300098,-0.0227712099194798
"2024-02-21",-0.106715296054101,-0.0965832222520084,-0.025291770315691,-0.0195275494482789
"2024-02-22",-0.106473810278083,-0.0963389974257255,-0.0251468446707015,-0.0192624938063987
"2024-02-23",-0.105070410125132,-0.0949196792190332,-0.0235792994768615,-0.0177221168347675
"2024-02-28",-0.104371795432373,-0.0942131404953409,-0.0226800315055442,-0.0169553148770321
"2024-02-29",-0.10452708995543,-0.0943701964451437,-0.0232118959926022,-0.0171257666948086
"2024-03-01",-0.10956425970211,-0.0994645002448323,-0.0286055385474445,-0.0226545820249672
"2024-03-05",-0.107405625645208,-0.0972813819003563,-0.025974101417307,-0.0202852576491364
"2024-03-06",-0.106714868734569,-0.096582790085608,-0.0255126977233248,-0.0195270804208486
"2024-03-07",-0.107184574539031,-0.0970578235239755,-0.026047744279979,-0.0200426311731506
"2024-03-08",-0.103519296404342,-0.093350972004674,-0.0220440240719886,-0.0160196089286214
"2024-03-13",-0.103909279889837,-0.0937453788743821,-0.0228413229127006,-0.0164476561816526
"2024-03-14",-0.101641112515758,-0.0914514848320541,-0.0199089603319271,-0.0139581076494749
"2024-03-15",-0.100621840205786,-0.0904206514349807,-0.0190682550350568,-0.0128393507569379
"2024-03-19",-0.100463544809636,-0.0902605605747087,-0.0186098332206144,-0.0126656051702405
"2024-03-20",-0.103362787901619,-0.0931926883056524,-0.0220843259840536,-0.0158478246424708
"2024-03-21",-0.104765417620134,-0.0946112273392623,-0.0235277683772827,-0.0173873559825394
"2024-03-22",-0.100156793936624,-0.089950330382651,-0.0184363711036765,-0.0123289143270618
"2024-03-26",-0.101017539322646,-0.0908208387655502,-0.0193394482517387,-0.0132736715071694
"2024-03-27",-0.101095616659859,-0.0908998016942661,-0.0194187700948932,-0.0133593694686506
"2024-03-28",-0.101018486862311,-0.090821797052676,-0.0195884859157223,-0.0132747115300577
"2024-04-02",-0.102031224573965,-0.0918460217328089,-0.0207134027359434,-0.014386296024369
"2024-04-03",-0.100236019318579,-0.0900304543777954,-0.0187409417709621,-0.0124158723865115
"2024-04-04",-0.102655510242718,-0.0924773883562021,-0.0211828308049903,-0.0150715141824578
"2024-04-05",-0.102187209508011,-0.0920037759245804,-0.0203235342027761,-0.0145575056396881
"2024-04-09",-0.104209924238933,-0.0940494332793306,-0.0226899116431746,-0.0167776444825827
"2024-04-11",-0.103277314773593,-0.0931062456994328,-0.0216636523451593,-0.0157540090348356
"2024-04-12",-0.102265354191882,-0.0920828069638323,-0.0204587201090309,-0.0146432775210983
"2024-04-16",-0.100394018089858,-0.0901902452487309,-0.018825445249874,-0.0125892923967004
"2024-04-17",-0.102731385095936,-0.0925541238192673,-0.0210476179380632,-0.0151547946897151
"2024-04-18",-0.103977805537318,-0.0938146817734093,-0.0227397099241867,-0.016522870174699
"2024-04-19",-0.107306718345705,-0.0971813527456897,-0.0259665817307474,-0.0201766966473726
"2024-04-23",-0.109098897610626,-0.098993859787968,-0.027962872033891,-0.0221437989473928
"2024-04-25",-0.107084447114377,-0.0969565604048989,-0.026207023365233,-0.019932730957705
"2024-04-26",-0.108712330021194,-0.0986029075590947,-0.0276955654909651,-0.0217195009939636
"2024-04-30",-0.108727915656722,-0.098618669974555,-0.0277088135414572,-0.0217366078426448
"2024-05-01",-0.10980903268076,-0.0997120495588134,-0.0290427513072411,-0.0229232457120823
"2024-05-02",-0.105383029641815,-0.0952358446198009,-0.0239297483194845,-0.0180652491219975
"2024-05-03",-0.102967643344771,-0.092793061825186,-0.0215274733211883,-0.0154141125792688
"2024-05-07",-0.101719686519217,-0.0915309500604484,-0.0198713347137135,-0.014044350753584
"2024-05-08",-0.100391209499163,-0.0901874048016205,-0.0185255582858319,-0.0125862096776193
"2024-05-09",-0.0991375218550306,-0.0889194972165455,-0.0171773334007498,-0.0112101576851927
"2024-05-10",-0.099923682607417,-0.0897145749902672,-0.0177774642167363,-0.0120730505076212
"2024-05-14",-0.0999259606558444,-0.0897168788774386,-0.0180457189161952,-0.0120755509016324
"2024-05-15",-0.0977316700154618,-0.087497699515002,-0.0155315451820814,-0.00966708973365871
"2024-05-16",-0.100311648917114,-0.0901069418043776,-0.0184686899490238,-0.0124988837013604
"2024-05-17",-0.0986675328199379,-0.0884441773350064,-0.0163958323674289,-0.0106942960579489
"2024-05-21",-0.0949011142567275,-0.0846350382027731,-0.0126560164005893,-0.00656026172134605
"2024-05-22",-0.0961599585283852,-0.0859081609043753,-0.0144078573867622,-0.00794197364638316
"2024-05-23",-0.097265274369669,-0.0870260137807491,-0.0152219427028221,-0.00915517222322004
"2024-05-24",-0.100393774309937,-0.0901899987037383,-0.0184896485609746,-0.0125890248229968
"2024-05-28",-0.104985298666147,-0.0948336023840831,-0.0233771765014329,-0.0176286981963517
"2024-05-29",-0.106606730717379,-0.0964734255139209,-0.0251070980065224,-0.0194083877507026
"2024-05-31",-0.10559674582296,-0.0954519848748279,-0.0245227026177011,-0.0182998247583249
"2024-06-04",-0.104892550999556,-0.0947398027279086,-0.023332998741983,-0.0175268980294571
"2024-06-05",-0.103967273640396,-0.0938040304185399,-0.0225736004644633,-0.0165113103273863
"2024-06-07",-0.105128394386672,-0.0949783211665439,-0.023959234406754,-0.0177857605653217
"2024-06-12",-0.110052955046909,-0.0999587386122288,-0.0292720353648978,-0.0231909757639077
"2024-06-13",-0.109661791656093,-0.0995631384541346,-0.0288359673742966,-0.0227616334426237
"2024-06-14",-0.110977989171562,-0.100894264928206,-0.0299337976870445,-0.0242062964909237
"2024-06-18",-0.109695007788349,-0.0995967313400752,-0.0288298836385473,-0.0227980915868717
"2024-06-19",-0.108534220102834,-0.0984227774305713,-0.0274217426293449,-0.0215240069176064
"2024-06-20",-0.109467361958007,-0.0993665034389295,-0.028409001708125,-0.0225482267183176
"2024-06-21",-0.112543044065584,-0.10247707144343,-0.0316536181457044,-0.0259241062781186
"2024-06-25",-0.112152065212213,-0.102081657915896,-0.0312879635457083,-0.0254949665057871
"2024-06-26",-0.109989171814882,-0.0998942319194605,-0.0290748312139818,-0.0231209670628372
"2024-06-27",-0.113375458702255,-0.103318927735707,-0.0326266037500373,-0.0268377675275352
"2024-06-28",-0.11215741261917,-0.102087065975769,-0.0312985930112953,-0.0255008358385769
"2024-07-02",-0.113545981780088,-0.103491384970033,-0.0325854507037298,-0.0270249342608958
"2024-07-03",-0.112407611022884,-0.102340102252649,-0.0318428637242452,-0.0257754544914315
"2024-07-04",-0.11125001722351,-0.101169378455911,-0.0302990223010998,-0.0245048754428908
"2024-07-05",-0.108622241136096,-0.0985117968416191,-0.0276635353084768,-0.02162061911504
"2024-07-09",-0.106823367789014,-0.0966925197896127,-0.0256208109487809,-0.0196461693667634
"2024-07-10",-0.108281246137995,-0.0981669341107884,-0.0270829854143093,-0.0212463417990436
"2024-07-11",-0.11032566925716,-0.100234546080982,-0.0291171904252822,-0.0234903078456554
"2024-07-12",-0.110322023580697,-0.100230859053466,-0.0289079142947977,-0.0234863063382748
"2024-07-16",-0.112137713969468,-0.102067143894308,-0.0313191426304674,-0.0254792145309908
"2024-07-17",-0.106722310688668,-0.096590316450005,-0.0249539250122528,-0.0195352487359894
"2024-07-18",-0.104039150823505,-0.0938767228679585,-0.0223296456335351,-0.0165902029777927
"2024-07-19",-0.105192386010754,-0.0950430386150524,-0.0231627933125771,-0.0178559979982489
"2024-07-23",-0.101255403747268,-0.0910614011652912,-0.0192820282754832,-0.0135347523409485
"2024-07-24",-0.104883778452903,-0.0947309306787236,-0.0236740467292527,-0.0175172692512231
"2024-07-25",-0.0980790802883967,-0.0878490502858649,-0.0154445283924995,-0.0100484084780038
"2024-07-26",-0.09831479866322,-0.0880874422942561,-0.0156447951217139,-0.0103071337999332
"2024-07-30",-0.0998585787441555,-0.0896487326870162,-0.017419540929322,-0.0120015922770363
"2024-07-31",-0.100401895108851,-0.0901982116127416,-0.0183460338681732,-0.0125979382406075
"2024-08-01",-0.101565349085362,-0.0913748620556238,-0.0201184923598369,-0.0138749494403014
"2024-08-02",-0.103267249386524,-0.0930960661458002,-0.0213526471618645,-0.0157429612303875
"2024-08-06",-0.100485218857619,-0.0902824804603883,-0.0180217630792281,-0.0126893946819672
"2024-08-07",-0.10233827686458,-0.0921565567612966,-0.0205936238728445,-0.0147233177045757
"2024-08-08",-0.102878293418326,-0.0927026984479956,-0.021296630876504,-0.0153160417839768
"2024-08-09",-0.102106336942642,-0.091921986062859,-0.0205125734674635,-0.0144687396258973
"2024-08-13",-0.105413901946253,-0.0952670670930775,-0.0240335718626714,-0.0180991346725425
"2024-08-14",-0.103725837635524,-0.0935598559279319,-0.0221115125156973,-0.0162463093144922
"2024-08-15",-0.103421099745004,-0.0932516615506015,-0.0220050659351108,-0.0159118279280156
"2024-08-20",-0.104189206027436,-0.0940284800717045,-0.0221622263871279,-0.016754904100365
"2024-08-21",-0.103495481939326,-0.0933268874243004,-0.0214842582264799,-0.0159934700875893
"2024-08-22",-0.102876994966037,-0.0927013852680235,-0.0206785433022636,-0.0153146165981523
"2024-08-23",-0.0994869174431453,-0.0892728558210081,-0.0175775391161456,-0.0115936555185013
"2024-08-27",-0.10248963308702,-0.0923096297403418,-0.020432483429014,-0.0148894468296643
"2024-08-28",-0.0938387527192013,-0.0835606268389651,-0.0106507417711663,-0.00539420994024076
"2024-08-29",-0.100256121655606,-0.090050784725401,-0.0178922530553187,-0.0124379367827329
"2024-08-30",-0.103571891540992,-0.0934041637011933,-0.0219747390938532,-0.016077337536635
"2024-09-03",-0.106879251958079,-0.0967490378243674,-0.0257590390524043,-0.0197075080283882
"2024-09-04",-0.106805263498216,-0.0966742101510574,-0.0254033303969032,-0.0196262980331495
"2024-09-05",-0.102568559634713,-0.0923894515116991,-0.0208138811636804,-0.0149760768875709
"2024-09-06",-0.106728647034286,-0.0965967246655668,-0.0251656663664868,-0.0195422035313511
"2024-09-10",-0.10772566866497,-0.0976050550052212,-0.0262683303796929,-0.0206365379996029
"2024-09-11",-0.110097313422781,-0.100003600122584,-0.0290545457776131,-0.0232396636741579
"2024-09-12",-0.106349664352696,-0.0962134433762848,-0.0245908041359505,-0.0191262307995963
"2024-09-13",-0.105653641301135,-0.0955095256894586,-0.024391514619073,-0.0183622734364072
"2024-09-17",-0.103415668926857,-0.0932461691334483,-0.0216370281029834,-0.0159058670428093
"2024-09-18",-0.103800555337965,-0.0936354211152483,-0.0222933641859386,-0.0163283197289646
"2024-09-19",-0.104952800045584,-0.094800735148205,-0.0235079407078619,-0.0175930275954752
"2024-09-20",-0.106481438566362,-0.0963467122377963,-0.0247472296121528,-0.0192708666425946
"2024-09-25",-0.104099998577893,-0.0939382607874585,-0.0229068213505599,-0.0166569896882236
"2024-09-26",-0.109141206581091,-0.0990366486475541,-0.0280164777697106,-0.0221902374230201
"2024-09-27",-0.10976605900346,-0.0996685884529611,-0.0288062555158798,-0.0228760776518822
"2024-10-01",-0.109438076276277,-0.0993368855846151,-0.0284790126814278,-0.0225160826504688
"2024-10-02",-0.110355649048621,-0.100264865917961,-0.0294375797257606,-0.0235232137708002
"2024-10-03",-0.110358562144077,-0.100267812055176,-0.0293088899980991,-0.0235264111946757
"2024-10-04",-0.109517106551186,-0.0994168122597139,-0.0287356831584701,-0.022602826559735
"2024-10-08",-0.107821812006994,-0.0977022888522467,-0.0265377998920089,-0.020742065271863
"2024-10-09",-0.109269379736994,-0.0991662756063366,-0.0280686710341129,-0.0223309207322805
"2024-10-10",-0.111807443488893,-0.101733127323747,-0.0307696244702584,-0.0251167084833619
"2024-10-11",-0.108301979178335,-0.098187902315453,-0.0274509765940685,-0.0212690984574516
"2024-10-15",-0.10891596564667,-0.0988088529198395,-0.0278349207735015,-0.0219934754240573
"2024-10-16",-0.106698380369366,-0.0965661147012693,-0.0254155541552155,-0.0193398987206029
"2024-10-17",-0.105480432033188,-0.0953343517969317,-0.0240867829113307,-0.0181743047609217
"2024-10-18",-0.104640844716607,-0.0944852414686862,-0.0231708003118507,-0.0175153768363346
